,Count,RMSE,R2,Bias
0,842,22.72,0.39,2.09
1,842,21.3,0.46,2.2
2,842,21.54,0.45,1.22
3,842,22.38,0.41,1.43
4,842,21.53,0.45,0.68
5,842,21.14,0.47,0.32
6,842,20.87,0.48,2.23
7,842,22.13,0.42,-0.44
8,842,20.74,0.49,0.87
9,842,22.21,0.41,3.67
10,842,22.57,0.4,3.47
11,842,21.77,0.44,0.77
12,842,22.9,0.38,5.2
13,842,21.82,0.44,1.23
14,842,22.75,0.39,0.56
15,842,22.42,0.4,2.21
16,842,21.01,0.48,1.52
17,842,21.52,0.45,1.27
18,842,22.02,0.42,0.14
19,842,22.82,0.38,1.37
