,Count,RMSE,R2,Bias
0,842,26.31,0.18,2.01
1,842,27.35,0.11,3.67
2,842,24.53,0.29,3.48
3,842,23.94,0.32,0.48
4,842,27.39,0.11,-0.2
5,842,25.63,0.22,1.84
6,842,25.15,0.25,0.16
7,842,27.3,0.12,4.81
8,842,27.1,0.13,4.53
9,842,26.47,0.17,2.63
10,842,29.32,-0.02,4.73
11,842,27.47,0.1,5.44
12,842,26.79,0.15,2.61
13,842,25.75,0.21,4.5
14,842,26.78,0.15,3.37
15,842,26.9,0.14,1.58
16,842,27.27,0.12,2.97
17,842,26.1,0.19,4.25
18,842,24.33,0.3,2.69
19,842,26.44,0.17,3.24
