,Count,RMSE,R2,Bias
0,128,32.84,0.56,-8.3
1,128,31.77,0.59,-0.96
2,128,32.45,0.57,-9.14
3,128,33.72,0.53,-5.85
4,128,30.85,0.61,-6.31
5,128,33.07,0.55,-5.91
6,128,34.24,0.52,-9.29
7,128,30.84,0.61,-7.97
8,128,33.39,0.54,-2.89
9,128,33.56,0.54,-2.0
10,128,30.84,0.61,-7.42
11,128,31.7,0.59,-5.94
12,128,35.77,0.48,-6.14
13,128,29.74,0.64,-2.27
14,128,31.52,0.59,-6.77
15,128,31.4,0.6,-3.44
16,128,32.36,0.57,-2.88
17,128,31.41,0.6,-5.11
18,128,35.34,0.49,-6.58
19,128,32.67,0.56,-2.01
