,Count,RMSE,R2,Bias
0,128,32.55,0.57,-6.67
1,128,32.78,0.56,-0.59
2,128,33.49,0.54,-10.18
3,128,34.6,0.51,-6.04
4,128,31.47,0.59,-6.48
5,128,33.28,0.55,-5.53
6,128,35.04,0.5,-8.81
7,128,31.43,0.6,-7.79
8,128,33.91,0.53,-3.03
9,128,34.11,0.52,-1.87
10,128,31.3,0.6,-8.0
11,128,31.7,0.59,-4.67
12,128,34.95,0.5,-7.72
13,128,30.17,0.63,-1.94
14,128,32.11,0.58,-6.83
15,128,32.57,0.57,-2.94
16,128,33.38,0.54,-2.13
17,128,32.71,0.56,-5.05
18,128,35.7,0.48,-5.98
19,128,33.84,0.53,-0.92
