,Count,RMSE,R2,Bias
0,128,31.64,0.59,-4.8
1,128,32.63,0.56,1.12
2,128,32.59,0.57,-7.81
3,128,34.04,0.53,-4.76
4,128,30.81,0.61,-4.01
5,128,32.8,0.56,-4.35
6,128,34.62,0.51,-7.78
7,128,30.52,0.62,-6.45
8,128,33.46,0.54,-1.76
9,128,33.67,0.54,-1.58
10,128,31.03,0.61,-7.38
11,128,31.57,0.59,-2.61
12,128,34.58,0.51,-7.58
13,128,30.07,0.63,0.23
14,128,31.27,0.6,-5.26
15,128,31.85,0.58,-1.12
16,128,33.44,0.54,-1.46
17,128,32.28,0.57,-2.98
18,128,35.67,0.48,-5.28
19,128,32.99,0.55,1.32
