,Count,RMSE,R2,Bias
0,842,20.91,0.48,3.35
1,842,19.62,0.54,1.42
2,842,18.95,0.57,1.81
3,842,21.28,0.46,2.12
4,842,20.18,0.52,-0.18
5,842,19.96,0.53,0.38
6,842,19.43,0.55,1.11
7,842,20.36,0.51,1.66
8,842,19.22,0.56,0.0
9,842,19.98,0.53,2.58
10,842,19.21,0.56,0.07
11,842,19.95,0.53,0.2
12,842,20.05,0.52,3.39
13,842,21.21,0.47,1.88
14,842,20.12,0.52,1.24
15,842,20.03,0.52,0.79
16,842,19.29,0.56,1.23
17,842,20.42,0.51,0.95
18,842,20.53,0.5,0.51
19,842,21.22,0.47,2.51
