,Count,RMSE,R2,Bias
0,842,20.19,0.52,3.76
1,842,19.36,0.56,2.22
2,842,18.51,0.59,2.22
3,842,20.04,0.52,1.73
4,842,18.86,0.58,0.56
5,842,19.49,0.55,-0.49
6,842,18.65,0.59,1.57
7,842,19.4,0.55,0.46
8,842,19.25,0.56,1.41
9,842,19.0,0.57,3.14
10,842,19.16,0.56,1.29
11,842,19.1,0.57,0.1
12,842,19.35,0.56,3.78
13,842,20.67,0.49,2.09
14,842,19.09,0.57,0.57
15,842,19.31,0.56,1.2
16,842,18.88,0.58,1.37
17,842,18.97,0.57,0.52
18,842,19.7,0.54,0.64
19,842,20.59,0.5,2.25
