,Count,RMSE,R2,Bias
0,842,20.35,0.51,1.96
1,842,19.7,0.54,0.85
2,842,19.57,0.55,0.81
3,842,20.78,0.49,0.75
4,842,20.35,0.51,0.14
5,842,19.69,0.54,0.91
6,842,19.32,0.56,1.58
7,842,20.93,0.48,-0.01
8,842,17.95,0.62,0.5
9,842,19.93,0.53,3.81
10,842,19.39,0.55,0.5
11,842,20.82,0.49,0.17
12,842,20.71,0.49,4.09
13,842,22.12,0.42,0.46
14,842,20.28,0.51,0.25
15,842,20.14,0.52,1.0
16,842,20.14,0.52,0.17
17,842,22.25,0.41,-0.29
18,842,20.28,0.51,1.06
19,842,21.7,0.44,1.73
