,Count,RMSE,R2,Bias
0,842,20.95,0.48,2.97
1,842,20.31,0.51,1.14
2,842,18.99,0.57,0.64
3,842,20.88,0.48,0.85
4,842,19.73,0.54,0.62
5,842,18.93,0.57,1.55
6,842,19.03,0.57,2.16
7,842,20.14,0.52,0.94
8,842,18.88,0.58,0.25
9,842,20.95,0.48,4.27
10,842,19.81,0.53,0.73
11,842,20.59,0.5,0.36
12,842,20.75,0.49,4.18
13,842,22.17,0.42,0.34
14,842,20.19,0.52,0.87
15,842,20.3,0.51,0.44
16,842,20.3,0.51,0.87
17,842,21.96,0.43,0.1
18,842,20.15,0.52,0.88
19,842,21.83,0.43,1.66
