,Count,RMSE,R2,Bias
0,842,20.75,0.49,3.21
1,842,20.03,0.52,0.95
2,842,19.03,0.57,0.74
3,842,20.64,0.49,0.86
4,842,19.65,0.54,0.57
5,842,18.67,0.59,1.28
6,842,19.11,0.57,1.78
7,842,20.23,0.51,0.71
8,842,18.61,0.59,0.1
9,842,20.86,0.48,4.44
10,842,19.77,0.54,0.54
11,842,20.61,0.5,0.43
12,842,20.28,0.51,3.85
13,842,21.96,0.43,0.53
14,842,19.85,0.53,0.68
15,842,20.33,0.51,0.55
16,842,20.36,0.51,0.66
17,842,22.46,0.4,0.27
18,842,20.11,0.52,1.0
19,842,21.6,0.45,1.63
