,Count,RMSE,R2,Bias
0,842,19.58,0.55,5.06
1,842,19.31,0.56,2.7
2,842,19.23,0.56,1.76
3,842,20.58,0.5,3.16
4,842,19.36,0.56,1.72
5,842,19.47,0.55,0.61
6,842,18.34,0.6,2.41
7,842,18.22,0.61,2.23
8,842,18.57,0.59,1.67
9,842,19.36,0.56,3.03
10,842,18.92,0.58,1.64
11,842,18.57,0.59,0.98
12,842,19.53,0.55,3.87
13,842,20.84,0.48,3.22
14,842,18.91,0.58,1.92
15,842,19.88,0.53,2.32
16,842,18.53,0.59,1.55
17,842,18.74,0.58,2.96
18,842,18.89,0.58,1.36
19,842,20.9,0.48,3.09
