,Count,RMSE,R2,Bias
0,842,18.85,0.58,4.89
1,842,18.89,0.58,2.71
2,842,18.55,0.59,1.41
3,842,19.98,0.53,2.86
4,842,18.8,0.58,1.01
5,842,19.01,0.57,0.32
6,842,18.11,0.61,1.41
7,842,18.38,0.6,1.32
8,842,18.18,0.61,1.71
9,842,18.73,0.58,2.56
10,842,18.95,0.57,1.24
11,842,17.87,0.62,0.96
12,842,19.36,0.55,3.44
13,842,20.34,0.51,3.32
14,842,18.21,0.61,1.42
15,842,19.35,0.56,2.17
16,842,18.03,0.61,1.3
17,842,18.33,0.6,3.08
18,842,18.83,0.58,1.11
19,842,19.98,0.53,2.41
