,Count,RMSE,R2,Bias
0,842,19.24,0.56,3.74
1,842,18.94,0.57,2.17
2,842,19.48,0.55,1.32
3,842,19.91,0.53,2.33
4,842,19.36,0.56,1.67
5,842,19.7,0.54,-0.04
6,842,19.13,0.57,1.97
7,842,19.78,0.54,3.08
8,842,19.07,0.57,1.85
9,842,19.17,0.56,2.61
10,842,19.51,0.55,2.27
11,842,19.79,0.54,0.91
12,842,20.26,0.51,3.95
13,842,20.56,0.5,2.72
14,842,18.71,0.58,1.1
15,842,20.62,0.5,3.44
16,842,18.83,0.58,1.41
17,842,19.01,0.57,2.92
18,842,20.04,0.52,1.42
19,842,21.71,0.44,2.02
