,Count,RMSE,R2,Bias
0,842,20.89,0.48,2.49
1,842,20.86,0.48,1.04
2,842,19.61,0.54,-0.36
3,842,21.38,0.46,0.18
4,842,20.48,0.5,0.3
5,842,18.97,0.57,1.18
6,842,18.99,0.57,0.96
7,842,20.9,0.48,-0.77
8,842,19.03,0.57,0.49
9,842,21.26,0.46,5.4
10,842,18.71,0.58,1.33
11,842,20.64,0.49,-0.34
12,842,20.76,0.49,4.87
13,842,22.42,0.4,0.09
14,842,19.48,0.55,0.43
15,842,20.75,0.49,1.16
16,842,21.12,0.47,0.82
17,842,20.81,0.49,-0.81
18,842,19.53,0.55,1.96
19,842,21.55,0.45,2.32
